swing_id,course,round_date,hole,round_total,shot_number,distance_to_pin,terrain,fairway_hit,green_in_reg,penalty,club_used,club_speed,total_distance,carry_distance,ball_speed,apex_ht,back_spin,side_spin,launch_dir,launch_angle,smash_factor,spin_axis,flight_time,face_angle,swing_path,face_to_path_angle,AoA,Dynamic_Loft,Spin_Loft,Curve_Amount,Air_Carry_Efficiency,Offline_estimated,,,,,,,,,,,,,
19161222,Spyglass_Hill,3/2/25,6,22,4,16,Bunker,,,,Sand Wedge,28.75,13.4,9.6,42.60,2,6844 ,2244 ,3.0 ,30.8 ,1.482,12.0,1.4,1.6,7.5,9.1,-2.17,11.5,12.45,32.79%,71.1%,4.3 ,,,,,,,,,,,,,
1916123,Spyglass_Hill,3/2/2025,7,23,1,545,Tee,Yes,,,Driver,123.58,288.8,279.0,167.60,83,3058 ,534 ,8.5 ,7.8 ,1.356,18.0,0.9,-14.2,17.0,2.8,-0.99,14.9,34.40,17.46%,96.6%,69.7 ,,,,,,,,,,,,,
1916324,Spyglass_Hill,3/2/2025,7,24,2,235,Fairway,,,Hazard,Hybrid,111.13,178.7,177.4,131.40,62,5329 ,3272 ,4.7 ,11.2 ,1.182,10.0,6.5,8.4,8.8,17.2,-19.50,12.5,13.68,61.40%,99.3%,141.9 ,,,,,,,,,,,,,
1916325,Spyglass_Hill,3/2/25,7,25,3,61,Water,,,Hazard,Hybrid,109.42,182.3,178.9,136.90,80,5783 ,(59),2.2 ,13.1 ,1.251,32.0,5.5,3.2,13.0,16.2,-1.14,11.3,12.38,-1.02%,98.1%,(4.5),,,,,,,,,,,,,
19161226,Spyglass_Hill,3/2/2025,7,26,4,56,Water,,,Hazard,Sand Wedge,69.16,130.8,128.3,102.40,69,10348 ,311 ,6.2 ,18.7 ,1.481,-1.0,6.0,0.4,12.7,13.1,-1.07,21.5,37.07,3.01%,98.1%,6.4 ,,,,,,,,,,,,,
19161227,Spyglass_Hill,3/2/2025,7,27,5,28,Rough,,,,Sand Wedge,28.77,43.4,29.9,42.60,15,5812 ,1681 ,0.1 ,27.1 ,1.481,2.0,5.3,5.9,7.1,13.0,-15.58,11.0,12.26,28.92%,68.9%,12.0 ,,,,,,,,,,,,,
19161228,Spyglass_Hill,3/2/25,7,28,6,15,Rough,,,,Sand Wedge,19.40,14.2,5.5,23.00,1,3018 ,(46),5.6 ,20.7 ,1.186,16.0,2.0,-11.6,9.7,-1.9,-1.27,17.3,17.25,-1.52%,39.1%, ,,,,,,,,,,,,,
1916129,Spyglass_Hill,3/2/2025,8,29,1,398,Tee,Yes,,Mulligan,Driver,117.71,230.1,95.6,164.40,45,2663 ,(329),10.2 ,8.5 ,1.397,,,,, ,,17.8,15.28,-12.35%,41.6%,(16.7),,,,,,,,,,,,,
1916430,Spyglass_Hill,3/2/2025,8,30,2,191,Fairway,,,,4 Iron,114.83,180.3,175.5,140.50,47,5494 ,3100 ,4.2 ,14.5 ,1.224,-7.0,1.4,10.7,7.3,18.0,2.50,15.1,16.94,56.43%,97.3%,127.2 ,,,,,,,,,,,,,
19161231,Spyglass_Hill,3/2/25,8,31,3,32,Rough,,,,Sand Wedge,28.00,23.4,10.5,33.60,2,2479 ,(62),0.2 ,14.6 ,1.200,29.0,5.1,3.0,10.8,13.8,-1.86,12.2,12.17,-2.50%,44.7%, ,,,,,,,,,,,,,
19161432,Spyglass_Hill,3/2/2025,8,32,4,9,Green,,,,Putter,9.00,13.5,,11.60,,0 ,0 ,(1.5),0.0 ,1.289,,,,, ,, , , , , ,,,,,,,,,,,,,
19161233,Spyglass_Hill,3/2/2025,8,33,5,6,Fringe,,,,Sand Wedge,11.50,5.1,0.5,8.90,0,77 ,(48),3.3 ,4.3 ,0.774,,,,, ,,3.6,3.58,-62.34%,9.8%, ,,,,,,,,,,,,,
1916134,Spyglass_Hill,3/2/25,9,34,1,430,Tee,No,,,Driver,114.06,217.6,209.8,156.80,58,4288 ,2453 ,1.0 ,9.9 ,1.375,,,,, ,,7.4,8.15,57.21%,96.4%,157.4 ,,,,,,,,,,,,,
1916335,Spyglass_Hill,3/2/2025,9,35,2,215,Woods,,,,Hybrid,103.33,180.5,177.0,143.90,71,6410 ,3585 ,1.1 ,12.4 ,1.393,30.0,5.3,-0.9,11.5,10.6,-0.80,10.0,11.31,55.93%,98.1%,128.3 ,,,,,,,,,,,,,
19161236,Spyglass_Hill,3/2/2025,9,36,3,36,Woods,,,,Sand Wedge,33.33,38.8,30.9,45.40,11,5709 ,(41),2.9 ,26.1 ,1.362,29.0,5.6,-0.3,9.4,9.1,-1.28,21.8,21.75,-0.72%,79.6%, ,,,,,,,,,,,,,
41511,Dorado_Beach,3/8/25,10,1,1,,Tee,Yes,,,Driver,119.90,264.8,256.5,160.55,132,3978 ,475 ,4.5 ,15.6 ,1.339,,,,, ,,17.2,25.43,11.94%,96.9%,44.9 ,,,,,,,,,,,,,
41532,Dorado_Beach,3/8/25,10,2,2,,Fairway,,,,Hybrid,115.18,226.8,222.5,154.85,86,4842 ,2800 ,(0.1),10.0 ,1.344,7.0,7.5,4.2,6.1,10.3,-8.22,6.6,7.51,57.83%,98.1%,166.8 ,,,,,,,,,,,,,
415123,Dorado_Beach,3/8/25,10,3,3,,,,,,Sand Wedge,38.00,31.3,28.0,45.97,11,5004 ,(49),2.0 ,29.1 ,1.210,30.0,6.2,-1.7,9.3,7.6,-0.91,24.3,24.26,-0.98%,89.4%,(0.7),,,,,,,,,,,,,
415124,Dorado_Beach,3/8/25,10,4,4,,,,,,Sand Wedge,35.00,9.0,6.0,18.28,3,2649 ,(53),0.5 ,31.0 ,0.522,-1.0,1.9,,, ,,25.9,25.87,-2.00%,65.8%, ,,,,,,,,,,,,,
41525,Dorado_Beach,3/8/25,11,5,1,,Tee,Yes,,,3 Wood,113.85,190.4,188.8,138.64,87,6272 ,3315 ,3.8 ,12.2 ,1.218,,,,, ,,12.8,14.35,52.85%,99.1%,132.2 ,,,,,,,,,,,,,
415126,Dorado_Beach,3/8/25,11,6,2,,Fairway,,,,Sand Wedge,33.20,31.5,17.9,37.25,4,2947 ,(71),(0.4),22.5 ,1.122,28.0,6.0,2.6,10.4,13.0,-1.57,18.8,18.78,-2.41%,56.8%,(0.4),,,,,,,,,,,,,
41517,Dorado_Beach,3/8/25,12,7,1,,Tee,Yes,,,Driver,126.58,309.1,290.6,171.91,95,2582 ,249 ,6.0 ,10.7 ,1.358,-1.0,1.2,,, ,,14.8,30.09,9.64%,94.0%,43.6 ,,,,,,,,,,,,,
415128,Dorado_Beach,3/8/25,12,8,2,,Fairway,,,,Sand Wedge,39.00,88.6,79.5,76.63,24,6390 ,(46),6.3 ,16.2 ,1.965,6.0,6.7,5.9,6.6,12.5,-15.28,13.5,13.52,-0.72%,89.8%, ,,,,,,,,,,,,,
415149,Dorado_Beach,3/8/25,12,9,3,,,,,,Putter,8.00,10.3,,10.78,,0 ,0 ,1.4 ,0.0 ,1.348,0.0,3.1,,, ,, , , , , ,,,,,,,,,,,,,
415110,Dorado_Beach,3/8/25,13,10,1,,Tee,Yes,,,Driver,120.09,212.4,131.4,165.25,6,2368 ,(1872),11.6 ,1.3 ,1.376,,,,, ,,13.6,13.38,-79.05%,61.9%,(124.8),,,,,,,,,,,,,
415311,Dorado_Beach,3/8/25,13,11,2,,Fairway,,,,Hybrid,111.98,232.6,224.7,153.68,88,7280 ,(47),2.2 ,6.5 ,1.372,-38.0,2.1,12.5,6.0,18.5,0.20,6.5,7.31,-0.65%,96.6%, ,,,,,,,,,,,,,
4151212,Dorado_Beach,3/8/25,13,12,3,,,,,,Sand Wedge,58.00,44.2,41.3,50.97,19,5032 ,(59),3.9 ,26.6 ,0.879,0.0,6.8,1.1,8.8,9.9,-0.84,22.2,22.17,-1.17%,93.3%,(1.0),,,,,,,,,,,,,
4151413,Dorado_Beach,3/8/25,13,13,4,,,,,,Putter,20.86,14.2,,14.54,,0 ,0 ,2.3 ,0.0 ,0.697,-1.0,2.4,,, ,, , , , , ,,,,,,,,,,,,,
415014,Dorado_Beach,3/8/25,14,14,1,,Tee,No,,,5 Wood,105.93,183.2,179.0,131.24,59,5908 ,2342 ,(0.1),9.5 ,1.239,,,,, ,,4.6,5.37,39.64%,97.7%,98.5 ,,,,,,,,,,,,,
4151215,Dorado_Beach,3/8/25,14,15,2,,Bunker,,,,Sand Wedge,54.88,20.6,21.4,38.18,18,4394 ,(1064),(0.6),42.0 ,0.696,22.0,5.4,-3.3,9.3,6.0,-0.75,50.9,49.52,-24.21%,104.2%,(7.5),,,,,,,,,,,,,
4151416,Dorado_Beach,3/8/25,14,16,3,,,,,,Putter,14.05,9.4,,10.33,,0 ,0 ,(1.9),0.0 ,0.735,-14.0,2.2,15.9,-14.0,1.9,1.41, , , , , ,,,,,,,,,,,,,
4151417,Dorado_Beach,3/8/25,14,17,4,,,,,,Putter,1.80,1.8,,3.71,,0 ,0 ,(0.5),0.0 ,2.061,,,,, ,, , , , , ,,,,,,,,,,,,,
415118,Dorado_Beach,3/8/25,15,18,1,,Tee,No,,,Driver,119.61,281.4,270.2,171.03,84,3280 ,1448 ,6.1 ,9.6 ,1.430,,,,, ,,13.8,18.17,44.15%,96.0%,162.1 ,,,,,,,,,,,,,
415819,Dorado_Beach,3/8/25,15,19,2,,Bunker,,,,8 Iron,100.34,139.6,138.4,120.00,72,10646 ,2346 ,0.7 ,15.7 ,1.196,24.0,6.4,5.8,8.0,13.8,-4.37,11.9,13.84,22.04%,99.2%,41.5 ,,,,,,,,,,,,,
4151220,Dorado_Beach,3/8/25,15,20,3,,,,,,Sand Wedge,38.55,18.2,14.7,28.22,11,3697 ,(646),(3.0),40.9 ,0.732,12.0,5.4,-1.2,6.7,5.5,-1.98,41.5,39.33,-17.47%,80.9%,(3.7),,,,,,,,,,,,,
4151421,Dorado_Beach,3/8/25,15,21,4,,,,,,Putter,8.04,4.6,,5.96,,0 ,0 ,0.6 ,0.0 ,0.741,-10.0,1.7,7.4,-11.5,-4.1,2.16, , , , , ,,,,,,,,,,,,,
415122,Dorado_Beach,3/8/25,16,22,1,,Tee,No,,,Driver,115.18,265.4,258.9,173.62,83,3971 ,1745 ,5.4 ,7.9 ,1.507,,,,, ,,11.7,15.28,43.94%,97.6%,155.3 ,,,,,,,,,,,,,
415423,Dorado_Beach,3/8/25,16,23,2,,Bunker,,,,4 Iron,101.58,187.0,181.9,128.53,61,4595 ,349 ,6.6 ,11.4 ,1.265,24.0,6.4,5.1,7.3,12.4,-3.59,15.6,21.93,7.60%,97.3%,18.2 ,,,,,,,,,,,,,
4151224,Dorado_Beach,3/8/25,16,24,3,,,,,,Sand Wedge,42.59,22.1,19.6,34.82,13,3801 ,1056 ,3.9 ,38.9 ,0.818,4.0,5.3,6.1,7.9,14.0,-6.33,18.4,19.61,27.78%,88.9%,7.8 ,,,,,,,,,,,,,
4151425,Dorado_Beach,3/8/25,16,25,4,,,,,,Putter,6.72,5.2,,5.95,,0 ,0 ,(5.2),0.0 ,0.885,16.0,1.9,-14.0,18.6,4.6,-1.19, , , , , ,,,,,,,,,,,,,
415126,Dorado_Beach,3/8/25,17,26,1,,Tee,Yes,,,Driver,123.52,249.2,243.9,161.83,97,4065 ,1749 ,2.9 ,12.0 ,1.310,,,,, ,,12.4,15.86,43.03%,97.9%,140.2 ,,,,,,,,,,,,,
415727,Dorado_Beach,3/8/25,17,27,2,,Fairway,,,,7 Iron,117.69,139.2,136.3,115.60,69,7672 ,622 ,0.1 ,17.6 ,0.982,23.0,6.6,2.4,5.9,8.3,-3.44,14.4,21.13,8.11%,97.9%,17.0 ,,,,,,,,,,,,,
4151428,Dorado_Beach,3/8/25,17,28,3,,,,,,Putter,17.61,15.4,,14.21,,0 ,0 ,(0.2),0.0 ,0.807,5.0,5.2,-0.3,2.3,2.0,-6.77, , , , , ,,,,,,,,,,,,,
415129,Dorado_Beach,3/8/25,18,29,1,,Tee,Yes,,,Driver,127.70,292.0,283.7,173.89,97,3239 ,923 ,2.0 ,10.0 ,1.362,,,,, ,,9.7,12.25,28.50%,97.2%,113.5 ,,,,,,,,,,,,,
4151030,Dorado_Beach,3/8/25,18,30,2,,Fairway,,,,Pitching Wedge,94.17,128.3,125.2,103.24,79,10419 ,2160 ,(1.2),21.1 ,1.096,16.0,6.8,1.4,5.4,6.8,-2.50,13.9,15.97,20.73%,97.6%,37.6 ,,,,,,,,,,,,,
4151231,Dorado_Beach,3/8/25,18,31,3,,,,,,Sand Wedge,35.55,21.0,16.6,52.62,6,5012 ,812 ,0.2 ,35.9 ,1.480,12.0,5.5,-3.7,6.4,2.7,-2.09,22.2,24.65,16.20%,79.0%,3.7 ,,,,,,,,,,,,,
4151432,Dorado_Beach,3/8/25,18,32,4,,,,,,Putter,2.31,1.9,,4.33,,0 ,0 ,0.2 ,0.0 ,1.874,9.0,1.5,-7.8,6.6,-1.2,-2.50, , , , , ,,,,,,,,,,,,,
415633,Dorado_Beach,3/8/25,3,33,1,,Tee,,,,6 Iron,99.21,168.7,165.5,121.13,96,6631 ,1778 ,(1.5),17.5 ,1.221,,,,, ,,14.6,14.58,26.81%,98.1%, ,,,,,,,,,,,,,
4151234,Dorado_Beach,3/8/25,3,34,2,,Bunker,,,,Sand Wedge,57.79,20.9,17.0,52.51,7,4564 ,1370 ,1.4 ,34.5 ,0.909,,,,, ,,28.8,28.75,30.02%,81.4%, ,,,,,,,,,,,,,
4151435,Dorado_Beach,3/8/25,3,35,3,,,,,,Putter,7.59,5.5,,4.84,,0 ,0 ,2.8 ,0.0 ,0.638,,,,, ,, , , , , ,,,,,,,,,,,,,
4151236,Dorado_Beach,3/8/25,3,36,4,,,,,,Sand Wedge,10.29,4.8,4.3,15.23,5,1200 ,(49),0.0 ,58.1 ,1.480,,,,, ,,48.4,48.45,-4.08%,90.0%, ,,,,,,,,,,,,,
415137,Dorado_Beach,3/8/25,5,37,1,,Tee,No,,,Driver,121.67,256.9,249.5,164.40,82,3570 ,1747 ,2.5 ,9.7 ,1.351,,,,, ,,8.1,8.08,48.94%,97.1%, ,,,,,,,,,,,,,
415338,Dorado_Beach,3/8/25,5,38,2,,Woods,,,,Hybrid,113.55,36.4,9.1,139.15,1,7035 ,(75),1.0 ,9.5 ,1.225,,,,, ,,7.9,7.94,-1.07%,24.9%, ,,,,,,,,,,,,,
415339,Dorado_Beach,3/8/25,5,39,3,,,,,,Hybrid,110.71,165.4,,152.66,,3335 ,1846 ,3.8 ,12.7 ,1.379,,,,, ,,10.6,10.56,55.35%, , ,,,,,,,,,,,,,
4151240,Dorado_Beach,3/8/25,5,40,4,,,,,,Sand Wedge,83.69,98.8,98.2,84.58,72,5176 ,827 ,0.8 ,30.4 ,1.011,,,,, ,,25.3,25.32,15.98%,99.4%, ,,,,,,,,,,,,,
4151441,Dorado_Beach,3/8/25,5,41,5,,,,,,Putter,14.70,12.9,,10.34,,0 ,0 ,(1.4),0.0 ,0.703,,,,, ,, , , , , ,,,,,,,,,,,,,
4151442,Dorado_Beach,3/8/25,5,42,6,,,,,,Putter,7.21,6.6,,5.74,,0 ,0 ,(1.5),0.0 ,0.796,,,,, ,, , , , , ,,,,,,,,,,,,,
4151443,Dorado_Beach,3/8/25,5,43,7,,,,,,Putter,5.80,2.9,,4.52,,0 ,0 ,(0.7),0.0 ,0.779,,,,, ,, , , , , ,,,,,,,,,,,,,
415644,Dorado_Beach,3/8/25,8,44,1,,Tee,,,Water,6 Iron,98.72,92.5,91.5,79.69,23,3875 ,722 ,6.3 ,14.9 ,0.807,,,,, ,,12.4,12.40,18.63%,98.9%, ,,,,,,,,,,,,,
415645,Dorado_Beach,3/8/25,8,45,2,,Tee,,,,6 Iron,100.27,169.3,168.6,126.72,107,8623 ,1843 ,0.4 ,16.6 ,1.264,,,,, ,,13.8,13.85,21.37%,99.6%, ,,,,,,,,,,,,,
4151246,Dorado_Beach,3/8/25,8,46,3,,Rough,,,,Sand Wedge,33.71,15.7,11.1,29.19,4,4553 ,843 ,7.5 ,37.2 ,0.866,,,,, ,,31.0,30.99,18.52%,70.9%, ,,,,,,,,,,,,,
4151447,Dorado_Beach,3/8/25,8,47,4,,,,,,Putter,4.50,2.2,,3.46,,0 ,0 ,(0.9),0.0 ,0.769,,,,, ,, , , , , ,,,,,,,,,,,,,
415148,Dorado_Beach,3/8/25,2,48,1,,Tee,No,,,Driver,121.67,251.2,244.4,155.99,92,3585 ,1474 ,(0.9),12.2 ,1.282,,,,, ,,10.2,10.20,41.12%,97.3%, ,,,,,,,,,,,,,
415349,Dorado_Beach,3/8/25,2,49,2,,Rough,,,,Hybrid,110.72,220.0,215.8,155.35,70,5986 ,3115 ,8.5 ,6.9 ,1.403,,,,, ,,5.7,5.71,52.04%,98.1%, ,,,,,,,,,,,,,
4151250,Dorado_Beach,3/8/25,2,50,3,,,,,,Sand Wedge,44.00,42.7,37.1,49.23,19,5209 ,(42),(1.2),28.8 ,1.119,,,,, ,,24.0,24.00,-0.81%,86.8%, ,,,,,,,,,,,,,
4151251,Dorado_Beach,3/8/25,2,51,4,,,,,,Sand Wedge,25.65,29.6,22.9,37.96,9,4970 ,998 ,2.7 ,23.9 ,1.480,,,,, ,,19.9,19.90,20.08%,77.3%, ,,,,,,,,,,,,,
4151452,Dorado_Beach,3/8/25,2,52,5,,,,,,Putter,5.77,6.9,,5.20,,0 ,0 ,(3.1),0.0 ,0.901,,,,, ,, , , , , ,,,,,,,,,,,,,
2111,Bay Hill Club and Lodge,3/9/25,1,1,1,436,Tee,No,,,Driver,119.79,275.7,258.7,166.98,78,3584 ,1360 ,5.4 ,9.3 ,1.394,,,,, ,,12.8,17.07,37.95%,93.8%,135.8 ,,,,,,,,,,,,,
2172,Bay Hill Club and Lodge,3/9/25,1,2,2,168,Bunker,,,,7 Iron,96.37,150.8,145.8,122.63,66,7456 ,1553 ,5.6 ,15.4 ,1.272,21.0,6.3,5.1,7.3,12.4,-4.22,17.1,20.05,20.83%,96.7%,43.7 ,,,,,,,,,,,,,
21123,Bay Hill Club and Lodge,3/9/25,1,3,1,17,Bunker,,,,Sand Wedge,38.79,8.9,6.1,31.26,2,3590 ,1154 ,1.1 ,32.9 ,0.806,12.0,5.3,4.3,9.6,13.9,-2.91,27.4,27.39,32.14%,68.3%, ,,,,,,,,,,,,,
21144,Bay Hill Club and Lodge,3/9/25,1,4,2,9,Green,,,,Putter,5.26,8.0,,8.38,,0 ,0 ,2.8 ,0.0 ,1.593,,,,, ,, , , , , ,,,,,,,,,,,,,
2105,Bay Hill Club and Lodge,3/9/25,2,5,1,218,Tee,,,,5 Wood,100.22,213.9,206.0,141.63,117,5941 ,2193 ,3.4 ,14.5 ,1.413,,,,, ,,14.4,16.45,36.91%,96.3%,103.0 ,,,,,,,,,,,,,
21126,Bay Hill Club and Lodge,3/9/25,2,6,2,28,Rough,,,,Sand Wedge,37.14,24.1,14.3,35.01,2,4377 ,1576 ,2.7 ,25.7 ,0.943,20.0,7.0,2.3,9.4,11.7,-2.05,14.0,15.43,36.01%,59.5%,7.2 ,,,,,,,,,,,,,
21147,Bay Hill Club and Lodge,3/9/25,2,7,3,4,Green,,,,Putter,2.65,3.5,,5.01,,0 ,0 ,0.6 ,0.0 ,1.891,20.0,1.1,-7.4,10.9,3.5,-1.40, , , , , ,,,,,,,,,,,,,
2118,Bay Hill Club and Lodge,3/9/25,3,8,1,404,Tee,Yes,,,Driver,109.83,256.0,251.3,163.12,98,4753 ,822 ,8.0 ,9.2 ,1.485,,,,, ,,15.7,15.68,17.29%,98.2%,62.8 ,,,,,,,,,,,,,
2169,Bay Hill Club and Lodge,3/9/25,3,9,2,181,Fairway,,,,6 Iron,93.77,106.7,88.4,85.50,25,3086 ,1113 ,6.3 ,15.1 ,0.912,10.0,7.1,8.0,8.0,16.0,,16.3,17.80,36.07%,82.8%,44.2 ,,,,,,,,,,,,,
211210,Bay Hill Club and Lodge,3/9/25,3,10,3,75,Fairway,,,,Sand Wedge,77.40,101.8,96.8,81.82,56,9499 ,(73),4.2 ,24.7 ,1.057,20.0,3.3,3.7,13.9,17.6,-1.48,20.6,20.60,-0.77%,95.1%, ,,,,,,,,,,,,,
211211,Bay Hill Club and Lodge,3/9/25,3,11,4,29,Rough,,,,Sand Wedge,58.08,40.8,38.4,50.39,22,6725 ,2304 ,2.2 ,34.9 ,0.868,0.0,4.6,,, ,,17.5,18.90,34.26%,94.0%,18.2 ,,,,,,,,,,,,,
211412,Bay Hill Club and Lodge,3/9/25,3,12,5,13,Green,,,,Putter,6.52,12.2,,11.73,,0 ,0 ,3.6 ,0.0 ,1.799,19.0,2.7,-11.6,13.5,1.9,-1.39, , , , , ,,,,,,,,,,,,,
21113,Bay Hill Club and Lodge,3/9/25,4,13,1,496,Tee,No,,,Driver,110.00,116.3,116.9,107.39,164,5583 ,572 ,(0.0),41.6 ,0.976,,,,, ,,33.0,36.73,10.25%,100.6%,17.5 ,,,,,,,,,,,,,
21314,Bay Hill Club and Lodge,3/9/25,4,14,2,384,Rough,,,,Hybrid,110.16,175.6,172.3,139.78,71,5215 ,3250 ,1.9 ,15.0 ,1.269,6.0,7.7,-1.7,9.4,7.7,-3.75,12.7,14.03,62.32%,98.1%,137.9 ,,,,,,,,,,,,,
21015,Bay Hill Club and Lodge,3/9/25,4,15,3,209,Rough,,,,5 Wood,104.64,165.0,146.5,133.90,30,4463 ,2210 ,3.7 ,8.2 ,1.280,32.0,5.5,0.2,11.5,11.7,-1.33,8.2,9.04,49.52%,88.8%,95.2 ,,,,,,,,,,,,,
211216,Bay Hill Club and Lodge,3/9/25,4,16,4,51,Rough,,,,Sand Wedge,61.31,54.2,48.8,61.54,22,5589 ,1627 ,2.4 ,28.4 ,1.004,26.0,3.9,1.3,10.7,12.0,-0.88,17.7,19.51,29.11%,90.0%,19.5 ,,,,,,,,,,,,,
211417,Bay Hill Club and Lodge,3/9/25,4,17,5,4,Green,,,,Putter,3.73,5.6,,5.71,,0 ,0 ,0.9 ,0.0 ,1.531,16.0,2.7,-6.0,9.4,3.4,-1.84, , , , , ,,,,,,,,,,,,,
21118,Bay Hill Club and Lodge,3/9/25,5,18,1,364,Tee,No,,,Driver,109.83,246.6,238.1,159.63,74,3570 ,1811 ,4.1 ,9.2 ,1.453,,,,, ,,11.1,13.32,50.73%,96.5%,160.7 ,,,,,,,,,,,,,
211019,Bay Hill Club and Lodge,3/9/25,5,19,2,126,Bunker,,,,Pitching Wedge,88.00,137.8,131.6,111.04,81,8708 ,337 ,7.4 ,19.8 ,1.262,27.0,5.9,3.4,7.5,10.9,-2.25,23.6,40.14,3.87%,95.5%,6.6 ,,,,,,,,,,,,,
211220,Bay Hill Club and Lodge,3/9/25,5,20,3,21,Rough,,,,Sand Wedge,46.97,20.9,17.4,32.29,11,3121 ,(966),(0.2),45.3 ,0.687,2.0,5.5,7.1,8.3,15.4,-16.52,21.4,22.97,-30.95%,83.0%,(7.4),,,,,,,,,,,,,
21121,Bay Hill Club and Lodge,3/9/25,6,21,1,542,Tee,Yes,,,Driver,121.21,249.0,239.6,153.88,117,4401 ,264 ,6.2 ,14.4 ,1.270,-17.0,1.8,-16.3,13.0,-3.3,-1.55,18.4,9.40,6.00%,96.2%,18.0 ,,,,,,,,,,,,,
21322,Bay Hill Club and Lodge,3/9/25,6,22,2,260,Fairway,,,,Hybrid,108.20,203.9,189.3,130.41,60,4576 ,1109 ,6.8 ,10.3 ,1.205,3.0,7.2,6.4,4.8,11.2,9.01,15.1,20.79,24.24%,92.8%,66.3 ,,,,,,,,,,,,,
211223,Bay Hill Club and Lodge,3/9/25,6,23,3,69,Fairway,,,,Sand Wedge,71.57,74.1,72.9,68.56,49,5940 ,1463 ,1.6 ,30.3 ,0.958,14.0,5.4,6.5,8.3,14.8,-5.72,19.4,21.60,24.63%,98.5%,25.5 ,,,,,,,,,,,,,
211424,Bay Hill Club and Lodge,3/9/25,6,24,4,6,Green,,,,Putter,3.44,5.9,,5.76,,0 ,0 ,(0.4),0.0 ,1.674,14.0,3.9,-5.9,7.7,1.8,-2.23, , , , , ,,,,,,,,,,,,,
21625,Bay Hill Club and Lodge,3/9/25,7,25,1,181,Tee,,,,6 Iron,97.12,159.6,157.7,120.22,110,8826 ,1934 ,1.3 ,19.5 ,1.238,,,,, ,,15.7,18.49,21.91%,98.8%,47.3 ,,,,,,,,,,,,,
211226,Bay Hill Club and Lodge,3/9/25,7,26,2,18,Bunker,,,,Sand Wedge,,16.4,13.2,44.72,6,4095 ,(53),1.6 ,37.9 ,#DIV/0!,12.0,6.4,-0.5,6.6,6.1,-2.75,31.6,31.61,-1.29%,80.1%,(0.3),,,,,,,,,,,,,
21127,Bay Hill Club and Lodge,3/9/25,8,27,1,406,Tee,No,,,Driver,119.52,272.1,265.1,160.67,101,2964 ,(522),10.6 ,11.5 ,1.344,-1.0,1.4,,, ,,21.0,18.84,-17.61%,97.4%,(66.3),,,,,,,,,,,,,
21928,Bay Hill Club and Lodge,3/9/25,8,28,2,134,Rough,,,,9 Iron,86.48,114.0,110.7,92.54,80,10108 ,2198 ,1.6 ,26.0 ,1.070,-10.0,6.5,11.4,6.0,17.4,2.13,20.9,23.51,21.75%,97.1%,33.2 ,,,,,,,,,,,,,
211229,Bay Hill Club and Lodge,3/9/25,8,29,3,22,Fairway,,,,Sand Wedge,29.18,16.6,12.8,26.13,6,4005 ,1226 ,1.2 ,35.1 ,0.895,12.0,5.4,-0.8,9.0,8.2,-2.65,18.5,20.14,30.61%,77.1%,5.5 ,,,,,,,,,,,,,
211430,Bay Hill Club and Lodge,3/9/25,8,30,4,6,Green,,,,Putter,3.88,5.1,,6.95,,0 ,0 ,0.9 ,0.0 ,1.791,17.0,1.4,-10.7,10.9,0.2,-1.62, , , , , ,,,,,,,,,,,,,
21131,Bay Hill Club and Lodge,3/9/25,9,31,1,447,Tee,Yes,,,Driver,112.91,234.4,231.2,153.51,118,5060 ,171 ,7.5 ,13.1 ,1.360,,,,, ,,18.5,-0.20,3.38%,98.6%,11.6 ,,,,,,,,,,,,,
21032,Bay Hill Club and Lodge,3/9/25,9,32,2,207,Fairway,,,,5 Wood,98.66,166.8,161.9,130.55,102,7631 ,3257 ,(0.0),19.2 ,1.323,2.0,7.4,7.6,6.9,14.5,18.73,14.6,16.59,42.68%,97.1%,93.1 ,,,,,,,,,,,,,
211233,Bay Hill Club and Lodge,3/9/25,9,33,3,45,Fairway,,,,Sand Wedge,52.58,51.4,46.1,53.69,22,5887 ,1325 ,2.9 ,26.7 ,1.021,23.0,6.2,-1.4,8.1,6.7,-2.02,19.4,21.92,22.51%,89.7%,15.0 ,,,,,,,,,,,,,
211434,Bay Hill Club and Lodge,3/9/25,9,34,4,7,Green,,,,Putter,5.67,9.7,,8.74,,0 ,0 ,1.4 ,0.0 ,1.541,13.0,2.6,-2.9,7.6,4.7,-2.55, , , , , ,,,,,,,,,,,,,
211435,Bay Hill Club and Lodge,3/9/25,9,35,5,3,Green,,,,Putter,2.72,2.9,,5.48,,0 ,0 ,0.9 ,0.0 ,2.015,,,,, ,, , , , , ,,,,,,,,,,,,,
21136,Bay Hill Club and Lodge,3/9/25,10,36,1,382,Tee,No,,,Driver,117.53,271.6,264.5,165.27,90,3656 ,177 ,5.3 ,10.7 ,1.406,,,,, ,,14.5,8.21,4.84%,97.4%,19.8 ,,,,,,,,,,,,,
211237,Bay Hill Club and Lodge,3/9/25,10,37,2,77,Earth,,,,Sand Wedge,79.02,89.7,84.5,79.23,57,9177 ,2415 ,1.7 ,30.2 ,1.003,3.0,6.6,5.6,3.9,9.5,6.27,18.9,20.94,26.32%,94.2%,31.7 ,,,,,,,,,,,,,
